Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Russell Hubby,@R_Hubby,2023-03-30T14:17:20.000Z,False,"Phylum has recently discovered that a package called mathjs-min, which was uploaded to npm, Inc. by user rizzman on March 26, contains a Discord token grabber. This package is actually a modified version of the widely used #javascr…https://lnkd.in/eukZQX68",0,1,1,58,['#javascr'],[],[],https://pbs.twimg.com/profile_images/1600852099469910017/IsZday39_normal.jpg,https://twitter.com/R_Hubby/status/1641444503918891009,tweet_id:1641444503918891009
Phylum,@Phylum_IO,2023-03-28T16:39:50.000Z,False,Great read! We can't wait to see you all at #OSSummit.  @cloud7news  #opensource https://x.com/itbrcom/status/itbrcom/status/1640693403514986503…,0,2,4,141,"['#OSSummit', '#opensource']","['@itspetemorgan', '@linuxfoundation']",[],https://pbs.twimg.com/profile_images/1407364495773618177/Keb561uX_normal.jpg,https://twitter.com/Phylum_IO/status/1640755589398556673,tweet_id:1640755589398556673
Russell Hubby,@R_Hubby,2023-03-28T15:58:24.000Z,False,"Today is the day!  Want to understand how to Defend Your Developers, make sure you attend this virtual workshop.#defendthedeveloper #softwaresupplychainsecurity  #opensourcesoftware #softwaredeveloper",0,0,0,22,"['#defendthedeveloper', '#softwaresupplychainsecurity', '#opensourcesoftware', '#softwaredeveloper']",[],[],https://pbs.twimg.com/profile_images/1600852099469910017/IsZday39_normal.jpg,https://twitter.com/R_Hubby/status/1640745159485685760,tweet_id:1640745159485685760
Russell Hubby,@R_Hubby,2023-03-28T14:46:05.000Z,False,"Great Q&A with .

""The widespread adoption of open source in the private sector happened very quickly. This dramatically improved software development speed, but security teams have been dealing with the consequences…https://lnkd.in/eNXKZeHU https://lnkd.in/eQdmPZv5",0,0,2,41,[],['@itspetemorgan'],[],https://pbs.twimg.com/profile_images/1600852099469910017/IsZday39_normal.jpg,https://twitter.com/R_Hubby/status/1640726960404934657,tweet_id:1640726960404934657
Phylum,@Phylum_IO,2023-03-22T12:50:26.000Z,False,Hiding in plain sight. #Gotcha #PyPI #Python #malware #appsec,0,11,11,404,"['#Gotcha', '#PyPI', '#Python', '#malware', '#appsec']",[],[],https://pbs.twimg.com/profile_images/1407364495773618177/Keb561uX_normal.jpg,https://twitter.com/Phylum_IO/status/1638523528923234306,tweet_id:1638523528923234306
Russell Hubby,@R_Hubby,2023-03-24T16:25:12.000Z,False,"#python developers, beware! Malicious Python package on PyPI uses Unicode to evade detection & deploy info-stealing malware!

Shoutout to Ravie Lakshmanan and The Hacker News for highlighting Phylum's recent findings.#ossmalware…https://lnkd.in/eA2zqRxT",0,2,1,172,"['#python', '#ossmalware']",[],[],https://pbs.twimg.com/profile_images/1600852099469910017/IsZday39_normal.jpg,https://twitter.com/R_Hubby/status/1639302351629729793,tweet_id:1639302351629729793
Russell Hubby,@R_Hubby,2023-03-24T01:36:07.000Z,False,https://lnkd.in/eM9yBW-q,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1600852099469910017/IsZday39_normal.jpg,https://twitter.com/R_Hubby/status/1639078606667419649,tweet_id:1639078606667419649
Russell Hubby,@R_Hubby,2023-03-23T16:51:11.000Z,False,"Bill Toulas and BleepingComputer, thank you for picking up the recent research and findings from Phylum.

The malicious package, named ""onyxproxy,"" uses a combination of different Unicode fonts in the source code to help it bypass…https://lnkd.in/e_XzUYRV",0,1,0,32,[],[],[],https://pbs.twimg.com/profile_images/1600852099469910017/IsZday39_normal.jpg,https://twitter.com/R_Hubby/status/1638946506245017600,tweet_id:1638946506245017600
Russell Hubby,@R_Hubby,2023-03-22T16:05:07.000Z,False,Phylum uncovers a threat actor taking advantage of how the #python  interpreter handles Unicode to obfuscate their malware.,0,1,0,11,['#python'],[],[],https://pbs.twimg.com/profile_images/1600852099469910017/IsZday39_normal.jpg,https://twitter.com/R_Hubby/status/1638572523171332098,tweet_id:1638572523171332098
Russell Hubby,@R_Hubby,2023-03-15T20:20:58.000Z,False,"Get your  ready!

Developers are the new high-value targets for attackers infecting the software supply chain. Join Phylum on March 28th for this collaborative session with Brad Crawford where we'll review attack types and explore ways to protect develo…https://lnkd.in/e4ib4ZZE",0,0,0,16,[],[],['\\U0001f37f'],https://pbs.twimg.com/profile_images/1600852099469910017/IsZday39_normal.jpg,https://twitter.com/R_Hubby/status/1636100196546273282,tweet_id:1636100196546273282
