Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
blackorbird,@blackorbird,2024-01-04T02:41:30.000Z,True,2024 Threat summary report Collection (updating).https://github.com/blackorbird/APT_REPORT/tree/master/summary/2024…,1,4,15,"7,552",[],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1742737992018747498,tweet_id:1742737992018747498
blackorbird,@blackorbird,2024-04-17T10:58:08.000Z,True,"APT44: Unearthing #Sandworm Group
pdf:https://github.com/blackorbird/APT_REPORT/blob/master/Sandworm/apt44-unearthing-sandworm.pdf…IOCs:https://virustotal.com/gui/collection/0bd93a520cae1fd917441e6e54ff263c88069ac5a7f8b9e55ef99cd961b6a1c7/iocs…",0,3,3,388,['#Sandworm'],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1780551311240634784,tweet_id:1780551311240634784
blackorbird,@blackorbird,2024-04-17T01:03:25.000Z,True,Mark,0,1,2,"2,023",[],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1780401647350632680,tweet_id:1780401647350632680
blackorbird,@blackorbird,2024-04-15T08:03:57.000Z,True,The Annual Threat Assessment 2024https://github.com/blackorbird/APT_REPORT/blob/master/summary/2024/Norma%2BCyber%2BAnnual%2BThreat%2BAssessment%2B-%2BSpreads.pdf…,0,39,111,"8,173",[],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1779782701131919637,tweet_id:1779782701131919637
blackorbird,@blackorbird,2024-04-13T04:00:30.000Z,True,"Zero-Day Exploitation of Unauthenticated Remote Code Execution Vulnerability in GlobalProtect (CVE-2024-3400)

172.233.228[.]93https://volexity.com/blog/2024/04/12/zero-day-exploitation-of-unauthenticated-remote-code-execution-vulnerability-in-globalprotect-cve-2024-3400/…",10,172,464,4.7万,[],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1778996658845724854,tweet_id:1778996658845724854
blackorbird,@blackorbird,2024-04-15T07:54:47.000Z,True,Update:https://unit42.paloaltonetworks.com/cve-2024-3400/,0,0,1,"1,573",[],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1779780394755535235,tweet_id:1779780394755535235
blackorbird,@blackorbird,2024-04-12T15:13:21.000Z,True,XZ backdoor story – Initial analysishttps://securelist.com/xz-backdoor-story-part-1/112354/…,1,27,85,"6,729",[],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1778803598673260747,tweet_id:1778803598673260747
blackorbird,@blackorbird,2024-04-12T15:19:01.000Z,True,,0,1,3,"1,081",[],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1778805024229114057,tweet_id:1778805024229114057
blackorbird,@blackorbird,2024-04-11T05:13:47.000Z,True,Starry Addax targets human rights defenders in North Africa with new malwarehttps://blog.talosintelligence.com/starry-addax/,2,3,4,"2,354",[],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1778290325171376309,tweet_id:1778290325171376309
blackorbird,@blackorbird,2024-04-08T06:08:43.000Z,True,Command Injection and Backdoor Account in D-Link NAS Deviceshttps://github.com/netsecfish/dlink…,2,9,18,"4,884",[],[],[],https://pbs.twimg.com/profile_images/1390264140908748806/I8nxLuzB_normal.jpg,https://twitter.com/blackorbird/status/1777216988982685842,tweet_id:1777216988982685842
