Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
The Hacker News,@TheHackersNews,2024-04-10T10:08:38.000Z,True,"Misconfigured systems? Forgotten accounts? These are like secret tunnels for hackers into your systems.

Want to find these hidden security weaknesses? Join our FREE webinar: ""Top 4 Identity Security Threat Exposures: Are You Vulnerable?""

Save your spot:",2,20,53,3.9万,[],[],[],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1778002138980851754,tweet_id:1778002138980851754
The Hacker News,@TheHackersNews,2024-04-17T10:58:28.000Z,True," Alert: Hackers are exploiting a critical #vulnerability (CVE-2023-22518) in Atlassian servers to gain admin access and deploy a #Linux variant of Cerber #ransomware.

More info here: https://thehackernews.com/2024/04/critical-atlassian-flaw-exploited-to.html…#cybersecurity #hacking",2,16,27,"3,183","['#vulnerability', '#Linux', '#ransomware', '#cybersecurity', '#hacking']",[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780551395340337441,tweet_id:1780551395340337441
The Hacker News,@TheHackersNews,2024-04-17T10:25:41.000Z,True," If you use Fortinet FortiClient EMS, patch NOW.

Researchers have uncovered a new malicious campaign exploiting a vulnerability in Fortinet FortiClient EMS devices, deploying ScreenConnect and Metasploit.https://thehackernews.com/2024/04/hackers-exploit-fortinet-flaw-deploy.html…#hacking",1,19,29,"5,809",['#hacking'],[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780543145274376331,tweet_id:1780543145274376331
The Hacker News,@TheHackersNews,2024-04-17T08:39:06.000Z,True," Researchers warn of a global increase in TOR-based brute-force attacks targeting VPNs, web applications, and SSH services.

Details: https://thehackernews.com/2024/04/cisco-warns-of-global-surge-in-brute.html…#cybersecurity #hacking",3,37,60,1.1万,"['#cybersecurity', '#hacking']",[],['\\u26a0\\ufe0f'],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780516322796765509,tweet_id:1780516322796765509
The Hacker News,@TheHackersNews,2024-04-13T08:29:34.000Z,True,"Hackers exploited a critical flaw (CVE-2024-3400) in Palo Alto Networks' software weeks before it was discovered. 

They used a Python backdoor, UPSTYLE, to control and conceal commands within firewall files.

Read: https://thehackernews.com/2024/04/hackers-deploy-python-backdoor-in-palo.html…#hacking #cybersecurity",3,124,296,4.6万,"['#hacking', '#cybersecurity']",[],[],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1779064373400736255,tweet_id:1779064373400736255
The Hacker News,@TheHackersNews,2024-04-17T10:25:41.000Z,True," If you use Fortinet FortiClient EMS, patch NOW.

Researchers have uncovered a new malicious campaign exploiting a vulnerability in Fortinet FortiClient EMS devices, deploying ScreenConnect and Metasploit.https://thehackernews.com/2024/04/hackers-exploit-fortinet-flaw-deploy.html…#hacking",1,19,29,"5,809",['#hacking'],[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780543145274376331,tweet_id:1780543145274376331
The Hacker News,@TheHackersNews,2024-04-10T10:08:38.000Z,True,"Misconfigured systems? Forgotten accounts? These are like secret tunnels for hackers into your systems.

Want to find these hidden security weaknesses? Join our FREE webinar: ""Top 4 Identity Security Threat Exposures: Are You Vulnerable?""

Save your spot:",2,20,53,3.9万,[],[],[],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1778002138980851754,tweet_id:1778002138980851754
The Hacker News,@TheHackersNews,2024-04-16T15:18:23.000Z,True,"Security researchers uncover a ""credible"" takeover attempt on the OpenJS Foundation, mirroring a recent incident with XZ Utils.

Read: https://thehackernews.com/2024/04/openjs-foundation-targeted-in-potential.html…#infosec #cybersecurity #hacking",1,32,58,1.4万,"['#infosec', '#cybersecurity', '#hacking']",[],[],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780254417121345823,tweet_id:1780254417121345823
The Hacker News,@TheHackersNews,2024-04-16T13:39:58.000Z,True,"TA558 hackers are using steganography to hide and distribute #malware like Agent Tesla, FormBook, Remcos RAT, LokiBot, GuLoader, Snake Keylogger, and XWorm in love-themed documents to target different industries.

Find out how: https://thehackernews.com/2024/04/ta558-hackers-weaponize-images-for-wide.html…#hacking #cybersecurity",1,62,77,1.2万,"['#malware', '#hacking', '#cybersecurity']",[],[],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780229649898905806,tweet_id:1780229649898905806
The Hacker News,@TheHackersNews,2024-04-16T13:27:05.000Z,True," Popular cloud CLI tools (AWS, #Google Cloud, Azure) have a #vulnerability (""LeakyCLI"") exposing sensitive data in build logs.

Click to learn more: https://thehackernews.com/2024/04/aws-google-and-azure-cli-tools-could.html…#hacking #cybersecurity",0,36,81,1.3万,"['#Google', '#vulnerability', '#hacking', '#cybersecurity']",[],['\\U0001f510'],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780226408670749075,tweet_id:1780226408670749075
The Hacker News,@TheHackersNews,2024-04-16T12:56:41.000Z,True,"Concerned about cyber attacks? You're not alone. A report shows 67% of businesses are vulnerable due to bad password habits.

Level up your security game with this report:https://thehackernews.com/2024/04/identity-in-shadows-shedding-light-on.html…#cybersecuritytips #infosec",0,22,42,1.1万,"['#cybersecuritytips', '#infosec']",[],[],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780218758885236996,tweet_id:1780218758885236996
The Hacker News,@TheHackersNews,2024-04-16T11:14:33.000Z,True," Alert - A critical #vulnerability in PuTTY versions 0.68 to 0.80 could lead to private key compromises.

Details: https://thehackernews.com/2024/04/widely-used-putty-ssh-client-found.html…Don't let hackers take control—update immediately.#cybersecurity #infosec",3,192,291,3.7万,"['#vulnerability', '#cybersecurity', '#infosec']",[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780193056601374993,tweet_id:1780193056601374993
The Hacker News,@TheHackersNews,2024-04-16T08:44:21.000Z,True,Mental telehealth service Cerebral has recently been fined $7 million by the FTC for deceptive data sharing practices and not honoring its cancellation policies. https://thehackernews.com/2024/04/ftc-fines-mental-health-startup.html…#cybersecurity #privacy,2,21,54,1.5万,"['#cybersecurity', '#privacy']",[],[],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780155257416188210,tweet_id:1780155257416188210
The Hacker News,@TheHackersNews,2024-04-16T07:34:54.000Z,True," Two individuals have been arrested for developing and distributing Hive RAT #malware, while a Nebraska man has been indicted for a $3.5 million cloud cryptojacking scheme.https://thehackernews.com/2024/04/hive-rat-creators-and-35m-cryptojacking.html…#cryptocurrency #hacking",11,63,115,1.8万,"['#malware', '#cryptocurrency', '#hacking']",[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1780137776991584468,tweet_id:1780137776991584468
The Hacker News,@TheHackersNews,2024-04-15T16:53:15.000Z,True,"A security #vulnerability in the Lighttpd web server, often used in baseboard management controllers (BMCs), has not been addressed by certain vendors, including Intel and Lenovo.

Read details here: https://thehackernews.com/2024/04/intel-and-lenovo-bmcs-contain-unpatched.html…#infosecurity #cybersecurity",2,34,61,1.5万,"['#vulnerability', '#infosecurity', '#cybersecurity']",[],[],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1779915905771712609,tweet_id:1779915905771712609
The Hacker News,@TheHackersNews,2024-04-15T16:47:53.000Z,True,"GitHub Copilot may boost coding speed, but at what cost? Find out how 40% of code suggestions might expose you to cyber risks.

Get the full scoop here: https://thehackernews.com/2024/04/ai-copilot-launching-innovation-rockets.html…#cybersecuritytips #infosecurity",1,21,41,1.4万,"['#cybersecuritytips', '#infosecurity']",[],[],https://pbs.twimg.com/profile_images/1597647879811657728/FLgHrLHy_normal.jpg,https://twitter.com/TheHackersNews/status/1779914554857734634,tweet_id:1779914554857734634
